id_oportunidade,id_vendedor,id_empresa,id_produto,data,ano,trimestre,estagio,valor
469,14,16,1,2023-02-05,2023,1,Pipeline,5029.45
470,14,13,2,2023-02-05,2023,1,Pipeline,10032.24
471,14,19,3,2023-02-05,2023,1,Pipeline,22407.29
472,14,20,2,2023-02-05,2023,1,Lead,10950.51
473,15,14,2,2023-02-05,2023,1,Pipeline,13666.43
474,15,25,1,2023-02-05,2023,1,Commit,5455.02
475,15,19,2,2023-02-05,2023,1,Lead,11522.79
476,15,3,3,2023-02-05,2023,1,Lead,25532.23
477,15,9,2,2023-02-05,2023,1,Pipeline,13269.14
478,15,4,3,2023-02-05,2023,1,Pipeline,21188.11
479,16,12,2,2023-02-05,2023,1,Commit,11227.61
480,16,17,1,2023-02-05,2023,1,Lead,5018.25
481,16,11,1,2023-02-05,2023,1,Lead,4274.07
482,16,29,2,2023-02-05,2023,1,Pipeline,10314.92
483,16,11,3,2023-02-05,2023,1,Lead,29313.69
484,16,27,1,2023-02-05,2023,1,Lead,5233.0
485,1,18,3,2023-02-12,2023,1,Lead,28282.89
486,1,27,2,2023-02-12,2023,1,Commit,11038.99
487,1,14,1,2023-02-12,2023,1,Lead,5347.61
488,1,28,3,2023-02-12,2023,1,Lead,28987.67
489,1,9,3,2023-02-12,2023,1,Pipeline,25969.1
490,2,16,3,2023-02-12,2023,1,Lead,20513.55
491,2,25,1,2023-02-12,2023,1,Pipeline,5442.37
492,2,2,2,2023-02-12,2023,1,Lead,12867.49
493,2,1,3,2023-02-12,2023,1,Closed,21098.96
494,2,23,2,2023-02-12,2023,1,Lead,10326.87
495,2,30,1,2023-02-12,2023,1,Pipeline,5549.94
496,2,2,2,2023-02-12,2023,1,Commit,13132.02
497,3,22,3,2023-02-12,2023,1,Lead,23250.5
498,3,6,2,2023-02-12,2023,1,Pipeline,11106.01
499,3,12,2,2023-02-12,2023,1,Closed,11243.17
500,3,21,3,2023-02-12,2023,1,Commit,27209.25
501,4,9,3,2023-02-12,2023,1,Pipeline,29573.37
502,4,10,3,2023-02-12,2023,1,Lead,29414.86
503,4,16,2,2023-02-12,2023,1,Commit,12913.15
504,4,30,2,2023-02-12,2023,1,Pipeline,12290.34
505,4,22,3,2023-02-12,2023,1,Lead,21218.74
506,5,12,2,2023-02-12,2023,1,Commit,11493.76
507,5,23,1,2023-02-12,2023,1,Lead,4575.26
508,5,9,1,2023-02-12,2023,1,Lead,4884.75
509,5,18,3,2023-02-12,2023,1,Pipeline,22020.68
510,5,5,2,2023-02-12,2023,1,Closed,12941.62
511,5,8,1,2023-02-12,2023,1,Pipeline,5173.66
512,5,21,1,2023-02-12,2023,1,Pipeline,5062.08
513,6,16,1,2023-02-12,2023,1,Lead,4660.59
514,6,18,1,2023-02-12,2023,1,Pipeline,4274.93
515,6,29,1,2023-02-12,2023,1,Pipeline,5870.06
516,6,10,2,2023-02-12,2023,1,Pipeline,10557.39
517,7,3,2,2023-02-12,2023,1,Pipeline,13958.1
518,7,24,3,2023-02-12,2023,1,Pipeline,25351.52
519,7,29,1,2023-02-12,2023,1,Closed,4350.13
520,7,27,1,2023-02-12,2023,1,Closed,4072.68
521,7,24,2,2023-02-12,2023,1,Commit,10494.3
522,8,4,1,2023-02-12,2023,1,Lead,5135.92
523,8,18,2,2023-02-12,2023,1,Lead,14347.68
524,8,28,3,2023-02-12,2023,1,Pipeline,29385.61
525,8,4,3,2023-02-12,2023,1,Pipeline,21928.11
526,8,9,2,2023-02-12,2023,1,Lead,11802.79
527,9,19,1,2023-02-12,2023,1,Commit,5581.54
528,9,28,3,2023-02-12,2023,1,Commit,21754.95
529,9,17,3,2023-02-12,2023,1,Commit,28269.9
530,9,6,2,2023-02-12,2023,1,Lead,12812.43
531,10,9,2,2023-02-12,2023,1,Lead,10790.63
532,10,11,2,2023-02-12,2023,1,Lead,13218.03
533,10,9,2,2023-02-12,2023,1,Pipeline,12349.81
534,10,22,3,2023-02-12,2023,1,Lead,22363.03
535,11,17,2,2023-02-12,2023,1,Lead,11546.0
536,11,21,3,2023-02-12,2023,1,Commit,26902.9
537,11,5,2,2023-02-12,2023,1,Lead,10660.08
538,12,12,1,2023-02-12,2023,1,Pipeline,5977.68
539,12,25,2,2023-02-12,2023,1,Commit,13981.43
540,12,25,3,2023-02-12,2023,1,Commit,28256.04
541,12,26,1,2023-02-12,2023,1,Pipeline,5191.63
542,12,12,1,2023-02-12,2023,1,Pipeline,5056.35
543,12,27,1,2023-02-12,2023,1,Closed,4224.42
544,13,6,3,2023-02-12,2023,1,Lead,25366.6
545,13,22,2,2023-02-12,2023,1,Commit,11720.83
546,13,29,1,2023-02-12,2023,1,Commit,4977.66
547,13,5,3,2023-02-12,2023,1,Pipeline,20556.36
548,13,18,3,2023-02-12,2023,1,Pipeline,25639.11
549,13,1,2,2023-02-12,2023,1,Pipeline,11079.21
550,13,7,2,2023-02-12,2023,1,Lead,9614.47
551,14,3,1,2023-02-12,2023,1,Lead,4689.06
552,14,3,3,2023-02-12,2023,1,Closed,29345.83
553,14,25,2,2023-02-12,2023,1,Lead,11562.56
554,14,21,1,2023-02-12,2023,1,Commit,5956.67
555,14,15,2,2023-02-12,2023,1,Lead,13878.4
556,14,22,2,2023-02-12,2023,1,Lead,12877.11
557,14,4,3,2023-02-12,2023,1,Lead,28602.87
558,15,8,3,2023-02-12,2023,1,Lead,21273.47
559,15,15,1,2023-02-12,2023,1,Commit,5956.98
560,15,13,3,2023-02-12,2023,1,Commit,24241.28
561,15,9,1,2023-02-12,2023,1,Lead,4692.32
562,16,22,3,2023-02-12,2023,1,Commit,20322.17
563,16,29,2,2023-02-12,2023,1,Pipeline,14093.94
564,16,20,1,2023-02-12,2023,1,Lead,4134.58
565,16,28,1,2023-02-12,2023,1,Pipeline,5344.05
566,1,8,1,2023-02-19,2023,1,Commit,4804.53
567,1,2,3,2023-02-19,2023,1,Lead,28637.3
568,1,27,1,2023-02-19,2023,1,Pipeline,4578.53
569,2,27,2,2023-02-19,2023,1,Pipeline,13308.18
570,2,22,2,2023-02-19,2023,1,Lead,13806.04
571,2,2,3,2023-02-19,2023,1,Lead,23005.01
572,2,30,3,2023-02-19,2023,1,Closed,28797.14
573,2,16,1,2023-02-19,2023,1,Pipeline,4854.4
574,2,22,1,2023-02-19,2023,1,Closed,5883.17
575,2,14,2,2023-02-19,2023,1,Commit,11129.93
576,3,18,1,2023-02-19,2023,1,Lead,4367.76
577,3,28,2,2023-02-19,2023,1,Lead,10681.65
578,3,2,3,2023-02-19,2023,1,Lead,24630.25
579,3,17,3,2023-02-19,2023,1,Pipeline,24165.08
580,3,11,1,2023-02-19,2023,1,Lead,4509.99
581,3,12,3,2023-02-19,2023,1,Lead,24497.87
582,4,9,3,2023-02-19,2023,1,Commit,21904.82
583,4,28,2,2023-02-19,2023,1,Pipeline,12494.03
584,4,24,1,2023-02-19,2023,1,Lead,5523.39
585,5,11,1,2023-02-19,2023,1,Pipeline,5738.95
586,5,30,2,2023-02-19,2023,1,Closed,9673.6
587,5,25,1,2023-02-19,2023,1,Closed,4234.63
588,5,23,2,2023-02-19,2023,1,Closed,12939.01
589,5,11,1,2023-02-19,2023,1,Lead,4478.66
590,5,12,2,2023-02-19,2023,1,Lead,12161.52
591,5,16,2,2023-02-19,2023,1,Lead,12061.52
592,6,25,1,2023-02-19,2023,1,Commit,5444.83
593,6,14,2,2023-02-19,2023,1,Closed,11379.38
594,6,5,1,2023-02-19,2023,1,Pipeline,4442.55
595,6,19,1,2023-02-19,2023,1,Lead,5869.52
596,6,11,3,2023-02-19,2023,1,Pipeline,21524.11
597,6,16,1,2023-02-19,2023,1,Lead,5666.73
598,7,25,3,2023-02-19,2023,1,Closed,23375.64
599,7,16,2,2023-02-19,2023,1,Closed,12680.13
600,7,6,2,2023-02-19,2023,1,Lead,13415.88
601,7,30,1,2023-02-19,2023,1,Commit,4976.63
602,7,17,3,2023-02-19,2023,1,Closed,29572.37
603,7,27,1,2023-02-19,2023,1,Commit,4148.66
604,7,5,3,2023-02-19,2023,1,Lead,20063.84
605,8,17,1,2023-02-19,2023,1,Commit,4018.28
606,8,22,2,2023-02-19,2023,1,Lead,12565.61
607,8,1,3,2023-02-19,2023,1,Closed,26592.84
608,8,1,1,2023-02-19,2023,1,Pipeline,4822.68
609,9,1,3,2023-02-19,2023,1,Lead,29774.79
610,9,26,3,2023-02-19,2023,1,Commit,26740.33
611,9,5,1,2023-02-19,2023,1,Lead,4192.63
612,9,27,1,2023-02-19,2023,1,Lead,5052.91
613,9,12,2,2023-02-19,2023,1,Lead,11505.1
614,9,23,2,2023-02-19,2023,1,Pipeline,10767.4
615,9,3,1,2023-02-19,2023,1,Lead,5656.12
616,10,16,1,2023-02-19,2023,1,Pipeline,4754.34
617,10,3,1,2023-02-19,2023,1,Pipeline,5405.69
618,10,11,2,2023-02-19,2023,1,Commit,12695.55
619,11,8,1,2023-02-19,2023,1,Commit,5838.3
620,11,19,1,2023-02-19,2023,1,Closed,5384.58
621,11,22,2,2023-02-19,2023,1,Lead,14035.96
622,11,2,2,2023-02-19,2023,1,Commit,12304.85
623,11,7,1,2023-02-19,2023,1,Closed,4628.97
624,11,27,3,2023-02-19,2023,1,Lead,28206.91
625,11,19,2,2023-02-19,2023,1,Closed,11036.53
626,12,29,3,2023-02-19,2023,1,Commit,23891.57
627,12,5,3,2023-02-19,2023,1,Lead,27556.09
628,12,12,3,2023-02-19,2023,1,Commit,25007.93
629,12,3,1,2023-02-19,2023,1,Lead,4464.29
630,13,13,3,2023-02-19,2023,1,Commit,29548.58
631,13,15,2,2023-02-19,2023,1,Lead,10911.97
632,13,13,2,2023-02-19,2023,1,Lead,12254.58
633,13,13,2,2023-02-19,2023,1,Lead,12412.2
634,13,8,1,2023-02-19,2023,1,Commit,4590.76
635,14,26,1,2023-02-19,2023,1,Lead,4760.0
636,14,12,3,2023-02-19,2023,1,Lead,23896.22
637,14,15,1,2023-02-19,2023,1,Lead,5885.92
638,15,14,2,2023-02-19,2023,1,Lead,10019.03
639,15,4,2,2023-02-19,2023,1,Pipeline,12059.72
640,15,20,1,2023-02-19,2023,1,Lead,5108.44
641,15,1,3,2023-02-19,2023,1,Commit,28637.18
642,15,24,2,2023-02-19,2023,1,Pipeline,13340.01
643,16,13,1,2023-02-19,2023,1,Pipeline,4339.17
644,16,16,1,2023-02-19,2023,1,Lead,4602.26
645,16,14,1,2023-02-19,2023,1,Lead,4869.35
646,16,9,2,2023-02-19,2023,1,Pipeline,9969.22
647,16,20,1,2023-02-19,2023,1,Commit,4991.6
648,16,1,1,2023-02-19,2023,1,Pipeline,4270.98
649,16,26,2,2023-02-19,2023,1,Lead,12576.92
650,1,28,2,2023-02-26,2023,1,Lead,13514.28
651,1,11,3,2023-02-26,2023,1,Closed,21361.24
652,1,11,3,2023-02-26,2023,1,Closed,22008.51
653,1,10,1,2023-02-26,2023,1,Closed,5937.45
654,1,19,3,2023-02-26,2023,1,Pipeline,24910.07
655,2,13,2,2023-02-26,2023,1,Lead,13519.17
656,2,19,2,2023-02-26,2023,1,Lead,12306.48
657,2,1,3,2023-02-26,2023,1,Lead,27676.18
658,2,15,3,2023-02-26,2023,1,Pipeline,27083.67
659,3,26,3,2023-02-26,2023,1,Lead,28477.88
660,3,10,2,2023-02-26,2023,1,Pipeline,10268.06
661,3,14,1,2023-02-26,2023,1,Lead,4308.29
662,3,16,2,2023-02-26,2023,1,Lead,14355.36
663,3,30,3,2023-02-26,2023,1,Pipeline,25066.13
664,4,23,3,2023-02-26,2023,1,Lead,29684.28
665,4,4,3,2023-02-26,2023,1,Pipeline,29144.01
666,4,21,1,2023-02-26,2023,1,Pipeline,4710.02
667,4,22,3,2023-02-26,2023,1,Lead,29836.08
668,4,26,3,2023-02-26,2023,1,Lead,27526.83
669,4,8,2,2023-02-26,2023,1,Lead,10073.31
670,5,19,3,2023-02-26,2023,1,Pipeline,25805.18
671,5,25,1,2023-02-26,2023,1,Pipeline,4782.27
672,5,12,3,2023-02-26,2023,1,Pipeline,25004.66
673,5,30,1,2023-02-26,2023,1,Pipeline,4590.86
674,5,5,1,2023-02-26,2023,1,Lead,5881.35
675,5,7,2,2023-02-26,2023,1,Lead,11785.6
676,5,15,3,2023-02-26,2023,1,Pipeline,24761.63
677,6,23,2,2023-02-26,2023,1,Lead,9814.48
678,6,4,1,2023-02-26,2023,1,Lead,4686.16
679,6,24,3,2023-02-26,2023,1,Commit,29299.22
680,6,11,1,2023-02-26,2023,1,Pipeline,5103.82
681,6,26,3,2023-02-26,2023,1,Pipeline,24620.54
682,6,22,2,2023-02-26,2023,1,Pipeline,10494.66
683,7,7,2,2023-02-26,2023,1,Lead,12547.71
684,7,23,2,2023-02-26,2023,1,Pipeline,11466.41
685,7,26,1,2023-02-26,2023,1,Lead,5504.65
686,7,18,1,2023-02-26,2023,1,Pipeline,5599.0
687,7,4,1,2023-02-26,2023,1,Lead,4394.15
688,7,21,2,2023-02-26,2023,1,Pipeline,11949.52
689,8,4,3,2023-02-26,2023,1,Lead,23925.44
690,8,6,2,2023-02-26,2023,1,Lead,11797.73
691,8,20,3,2023-02-26,2023,1,Commit,22974.45
692,8,4,3,2023-02-26,2023,1,Lead,21339.48
693,8,23,1,2023-02-26,2023,1,Lead,4366.09
694,9,19,3,2023-02-26,2023,1,Lead,25964.26
695,9,18,2,2023-02-26,2023,1,Pipeline,11936.02
696,9,6,3,2023-02-26,2023,1,Closed,29306.95
697,9,6,3,2023-02-26,2023,1,Lead,22888.35
698,10,1,2,2023-02-26,2023,1,Pipeline,13754.51
699,10,18,2,2023-02-26,2023,1,Lead,13513.04
700,10,16,3,2023-02-26,2023,1,Pipeline,24091.34
701,10,6,2,2023-02-26,2023,1,Commit,11730.49
702,10,8,1,2023-02-26,2023,1,Pipeline,5591.76
703,11,6,1,2023-02-26,2023,1,Lead,5075.22
704,11,16,2,2023-02-26,2023,1,Pipeline,13308.23
705,11,9,3,2023-02-26,2023,1,Pipeline,25727.14
706,11,27,3,2023-02-26,2023,1,Commit,23668.62
707,11,7,1,2023-02-26,2023,1,Commit,4882.73
708,12,8,1,2023-02-26,2023,1,Commit,5307.34
709,12,9,2,2023-02-26,2023,1,Commit,9754.71
710,12,28,2,2023-02-26,2023,1,Commit,10017.52
711,12,26,1,2023-02-26,2023,1,Commit,4473.89
712,12,23,3,2023-02-26,2023,1,Pipeline,23506.31
713,12,5,3,2023-02-26,2023,1,Pipeline,21659.82
714,13,18,1,2023-02-26,2023,1,Commit,5140.15
715,13,23,2,2023-02-26,2023,1,Pipeline,10408.21
716,13,28,2,2023-02-26,2023,1,Lead,10883.25
717,13,4,3,2023-02-26,2023,1,Closed,26792.99
718,14,28,2,2023-02-26,2023,1,Closed,14363.93
719,14,8,3,2023-02-26,2023,1,Lead,28660.79
720,14,25,1,2023-02-26,2023,1,Commit,5656.96
721,14,21,3,2023-02-26,2023,1,Lead,21421.72
722,15,21,3,2023-02-26,2023,1,Pipeline,24519.92
723,15,23,1,2023-02-26,2023,1,Pipeline,5499.6
724,15,19,2,2023-02-26,2023,1,Pipeline,11942.61
725,15,3,1,2023-02-26,2023,1,Commit,5694.33
726,15,23,3,2023-02-26,2023,1,Closed,26348.41
727,16,14,1,2023-02-26,2023,1,Commit,4795.43
728,16,10,1,2023-02-26,2023,1,Pipeline,4645.73
729,16,28,2,2023-02-26,2023,1,Pipeline,10226.85
730,16,25,2,2023-02-26,2023,1,Commit,13891.94
731,16,27,1,2023-02-26,2023,1,Lead,5252.36
732,1,15,1,2023-03-05,2023,1,Lead,5715.3
733,1,7,2,2023-03-05,2023,1,Lead,14198.55
734,1,10,3,2023-03-05,2023,1,Closed,28821.48
735,1,3,1,2023-03-05,2023,1,Commit,5753.19
736,1,22,3,2023-03-05,2023,1,Lead,20824.21
737,1,10,3,2023-03-05,2023,1,Lead,23963.42
738,2,1,2,2023-03-05,2023,1,Pipeline,12977.75
739,2,8,1,2023-03-05,2023,1,Pipeline,4265.4
740,2,23,3,2023-03-05,2023,1,Pipeline,20092.87
741,2,14,2,2023-03-05,2023,1,Commit,14343.14
742,3,24,2,2023-03-05,2023,1,Lead,11438.74
743,3,10,1,2023-03-05,2023,1,Lead,4735.12
744,3,28,1,2023-03-05,2023,1,Lead,5626.74
745,3,3,1,2023-03-05,2023,1,Pipeline,5354.27
746,4,15,3,2023-03-05,2023,1,Lead,26500.2
747,4,5,2,2023-03-05,2023,1,Commit,12614.78
748,4,7,2,2023-03-05,2023,1,Pipeline,11723.44
749,4,4,1,2023-03-05,2023,1,Commit,4280.03
750,4,14,3,2023-03-05,2023,1,Commit,23515.36
751,4,21,2,2023-03-05,2023,1,Commit,10789.37
752,4,24,1,2023-03-05,2023,1,Lead,5202.0
753,5,28,2,2023-03-05,2023,1,Commit,12914.29
754,5,20,3,2023-03-05,2023,1,Commit,22054.46
755,5,21,3,2023-03-05,2023,1,Lead,23917.51
756,5,8,1,2023-03-05,2023,1,Commit,5587.56
757,5,21,2,2023-03-05,2023,1,Lead,10757.19
758,5,1,3,2023-03-05,2023,1,Lead,28887.25
759,5,28,2,2023-03-05,2023,1,Closed,10233.52
760,6,25,2,2023-03-05,2023,1,Lead,12878.12
761,6,1,2,2023-03-05,2023,1,Closed,13297.76
762,6,2,3,2023-03-05,2023,1,Lead,22621.85
763,6,10,1,2023-03-05,2023,1,Closed,4795.95
764,6,14,3,2023-03-05,2023,1,Commit,27671.1
765,6,18,3,2023-03-05,2023,1,Pipeline,26405.37
766,6,3,3,2023-03-05,2023,1,Lead,20835.97
767,7,11,1,2023-03-05,2023,1,Closed,4310.75
768,7,21,2,2023-03-05,2023,1,Pipeline,13263.48
769,7,14,3,2023-03-05,2023,1,Pipeline,23101.69
770,7,8,3,2023-03-05,2023,1,Closed,22386.37
771,7,20,1,2023-03-05,2023,1,Closed,4231.97
772,7,22,3,2023-03-05,2023,1,Lead,26660.8
773,7,5,3,2023-03-05,2023,1,Lead,20126.65
774,8,17,1,2023-03-05,2023,1,Pipeline,4693.41
775,8,24,3,2023-03-05,2023,1,Lead,23718.69
776,8,29,2,2023-03-05,2023,1,Commit,10166.67
777,9,3,2,2023-03-05,2023,1,Commit,10905.51
778,9,3,2,2023-03-05,2023,1,Commit,12367.93
779,9,16,2,2023-03-05,2023,1,Pipeline,11328.59
780,10,4,1,2023-03-05,2023,1,Lead,4510.23
781,10,24,3,2023-03-05,2023,1,Pipeline,21153.34
782,10,1,3,2023-03-05,2023,1,Lead,28586.89
783,10,30,1,2023-03-05,2023,1,Lead,4727.95
784,10,2,1,2023-03-05,2023,1,Lead,5920.68
785,10,21,3,2023-03-05,2023,1,Commit,27140.21
786,10,30,2,2023-03-05,2023,1,Lead,10791.66
787,11,4,2,2023-03-05,2023,1,Commit,12343.37
788,11,8,3,2023-03-05,2023,1,Pipeline,20526.72
789,11,3,3,2023-03-05,2023,1,Closed,29540.79
790,11,10,2,2023-03-05,2023,1,Commit,13312.93
791,11,12,2,2023-03-05,2023,1,Lead,11792.38
792,12,20,2,2023-03-05,2023,1,Pipeline,11058.76
793,12,16,1,2023-03-05,2023,1,Pipeline,5183.38
794,12,26,1,2023-03-05,2023,1,Commit,5093.12
795,12,1,1,2023-03-05,2023,1,Lead,5864.8
796,13,29,3,2023-03-05,2023,1,Lead,28395.74
797,13,22,1,2023-03-05,2023,1,Closed,4002.92
798,13,4,2,2023-03-05,2023,1,Commit,13090.63
799,13,16,1,2023-03-05,2023,1,Pipeline,4476.34
800,14,30,1,2023-03-05,2023,1,Commit,4186.05
801,14,23,1,2023-03-05,2023,1,Commit,5039.52
802,14,19,2,2023-03-05,2023,1,Pipeline,13189.92
803,15,3,3,2023-03-05,2023,1,Lead,28199.63
804,15,5,3,2023-03-05,2023,1,Pipeline,24349.83
805,15,30,1,2023-03-05,2023,1,Lead,5701.83
806,16,15,3,2023-03-05,2023,1,Commit,23262.52
807,16,5,2,2023-03-05,2023,1,Lead,14129.06
808,16,15,3,2023-03-05,2023,1,Lead,21056.58
809,16,12,2,2023-03-05,2023,1,Lead,10179.54
810,16,28,1,2023-03-05,2023,1,Pipeline,4926.69
811,16,10,1,2023-03-05,2023,1,Lead,5615.19
812,1,5,1,2023-03-12,2023,1,Lead,5713.15
813,1,13,1,2023-03-12,2023,1,Commit,5936.8
814,1,27,3,2023-03-12,2023,1,Lead,22988.41
815,1,15,1,2023-03-12,2023,1,Lead,4808.78
816,1,15,3,2023-03-12,2023,1,Commit,22498.53
817,1,1,1,2023-03-12,2023,1,Commit,4279.59
818,1,5,1,2023-03-12,2023,1,Commit,5965.13
819,2,21,2,2023-03-12,2023,1,Lead,12625.43
820,2,27,1,2023-03-12,2023,1,Pipeline,4517.64
821,2,29,1,2023-03-12,2023,1,Lead,4128.94
822,2,29,3,2023-03-12,2023,1,Pipeline,21287.92
823,3,6,1,2023-03-12,2023,1,Lead,4921.99
824,3,16,3,2023-03-12,2023,1,Pipeline,27244.31
825,3,12,1,2023-03-12,2023,1,Lead,4853.33
826,3,15,1,2023-03-12,2023,1,Closed,4549.96
827,3,8,1,2023-03-12,2023,1,Lead,5238.35
828,4,2,2,2023-03-12,2023,1,Pipeline,12243.31
829,4,7,1,2023-03-12,2023,1,Lead,4274.47
830,4,21,3,2023-03-12,2023,1,Commit,25258.14
831,4,26,3,2023-03-12,2023,1,Commit,29894.04
832,4,16,3,2023-03-12,2023,1,Lead,25445.18
833,5,6,3,2023-03-12,2023,1,Pipeline,23883.81
834,5,29,1,2023-03-12,2023,1,Lead,4438.04
835,5,17,2,2023-03-12,2023,1,Lead,14359.35
836,5,6,2,2023-03-12,2023,1,Commit,14398.11
837,5,18,1,2023-03-12,2023,1,Lead,4482.31
838,6,13,1,2023-03-12,2023,1,Pipeline,5965.33
839,6,6,2,2023-03-12,2023,1,Closed,14359.4
840,6,24,1,2023-03-12,2023,1,Lead,4636.01
841,7,19,3,2023-03-12,2023,1,Lead,27005.61
842,7,27,3,2023-03-12,2023,1,Lead,29483.69
843,7,2,2,2023-03-12,2023,1,Pipeline,10442.67
844,7,1,1,2023-03-12,2023,1,Lead,5203.33
845,7,20,3,2023-03-12,2023,1,Pipeline,23317.34
846,8,26,1,2023-03-12,2023,1,Lead,4354.92
847,8,23,2,2023-03-12,2023,1,Lead,10309.02
848,8,28,1,2023-03-12,2023,1,Commit,5692.96
849,8,22,2,2023-03-12,2023,1,Closed,11393.24
850,9,5,3,2023-03-12,2023,1,Lead,23017.65
851,9,21,1,2023-03-12,2023,1,Commit,4873.74
852,9,18,2,2023-03-12,2023,1,Pipeline,10436.17
853,9,12,3,2023-03-12,2023,1,Commit,26137.09
854,9,13,1,2023-03-12,2023,1,Pipeline,5628.91
855,9,6,2,2023-03-12,2023,1,Commit,11013.68
856,10,25,3,2023-03-12,2023,1,Closed,23916.01
857,10,30,3,2023-03-12,2023,1,Lead,26023.89
858,10,30,3,2023-03-12,2023,1,Lead,25655.5
859,11,12,1,2023-03-12,2023,1,Lead,4155.61
860,11,3,2,2023-03-12,2023,1,Lead,13849.54
861,11,11,3,2023-03-12,2023,1,Pipeline,27292.86
862,11,23,2,2023-03-12,2023,1,Lead,10606.48
863,11,24,1,2023-03-12,2023,1,Lead,5574.04
864,11,14,1,2023-03-12,2023,1,Lead,4876.44
865,12,18,2,2023-03-12,2023,1,Pipeline,11417.82
866,12,28,2,2023-03-12,2023,1,Lead,11901.55
867,12,6,3,2023-03-12,2023,1,Pipeline,26871.6
868,12,10,2,2023-03-12,2023,1,Lead,13659.66
869,13,11,2,2023-03-12,2023,1,Lead,10102.68
870,13,3,1,2023-03-12,2023,1,Commit,4321.81
871,13,11,3,2023-03-12,2023,1,Closed,29780.42
872,14,14,3,2023-03-12,2023,1,Commit,27045.05
873,14,6,3,2023-03-12,2023,1,Lead,28897.53
874,14,7,1,2023-03-12,2023,1,Lead,4411.1
875,14,24,2,2023-03-12,2023,1,Pipeline,13065.78
876,14,8,3,2023-03-12,2023,1,Lead,22815.23
877,14,27,1,2023-03-12,2023,1,Lead,5143.54
878,14,14,2,2023-03-12,2023,1,Lead,11331.98
879,15,16,2,2023-03-12,2023,1,Commit,12600.44
880,15,21,1,2023-03-12,2023,1,Lead,4413.91
881,15,4,2,2023-03-12,2023,1,Closed,11873.14
882,16,9,2,2023-03-12,2023,1,Pipeline,13895.41
883,16,12,1,2023-03-12,2023,1,Pipeline,4775.05
884,16,9,2,2023-03-12,2023,1,Lead,11739.72
885,16,9,2,2023-03-12,2023,1,Pipeline,10685.96
886,16,22,3,2023-03-12,2023,1,Lead,27522.35
887,1,14,1,2023-03-19,2023,1,Pipeline,5616.36
888,1,13,3,2023-03-19,2023,1,Lead,20609.84
889,1,28,3,2023-03-19,2023,1,Pipeline,25355.14
890,2,3,3,2023-03-19,2023,1,Commit,24762.62
891,2,17,2,2023-03-19,2023,1,Closed,13028.67
892,2,22,3,2023-03-19,2023,1,Closed,28004.5
893,2,15,3,2023-03-19,2023,1,Lead,29492.55
894,2,7,1,2023-03-19,2023,1,Closed,4334.33
895,2,22,1,2023-03-19,2023,1,Lead,4846.75
896,3,27,1,2023-03-19,2023,1,Closed,5254.45
897,3,30,3,2023-03-19,2023,1,Lead,29108.04
898,3,18,1,2023-03-19,2023,1,Lead,5112.73
899,3,30,2,2023-03-19,2023,1,Commit,12094.5
900,3,17,1,2023-03-19,2023,1,Commit,5246.12
901,3,19,2,2023-03-19,2023,1,Lead,10318.28
902,4,30,3,2023-03-19,2023,1,Commit,29396.5
903,4,10,1,2023-03-19,2023,1,Pipeline,4201.98
904,4,9,3,2023-03-19,2023,1,Commit,28778.94
905,4,16,2,2023-03-19,2023,1,Pipeline,12345.71
906,4,20,1,2023-03-19,2023,1,Lead,4805.95
907,4,13,3,2023-03-19,2023,1,Pipeline,24017.2
908,4,16,2,2023-03-19,2023,1,Pipeline,9836.6
909,5,10,2,2023-03-19,2023,1,Lead,13523.45
910,5,23,2,2023-03-19,2023,1,Lead,11959.77
911,5,5,3,2023-03-19,2023,1,Lead,28689.0
912,5,27,2,2023-03-19,2023,1,Closed,11726.93
913,5,21,2,2023-03-19,2023,1,Lead,11600.51
914,6,14,1,2023-03-19,2023,1,Pipeline,5826.87
915,6,12,3,2023-03-19,2023,1,Pipeline,25165.01
916,6,10,1,2023-03-19,2023,1,Pipeline,4317.94
917,7,29,2,2023-03-19,2023,1,Lead,13686.22
918,7,27,3,2023-03-19,2023,1,Lead,21927.63
919,7,15,1,2023-03-19,2023,1,Commit,4498.98
920,7,9,1,2023-03-19,2023,1,Closed,5409.27
921,7,21,2,2023-03-19,2023,1,Commit,12024.61
922,7,16,1,2023-03-19,2023,1,Pipeline,4483.88
923,7,16,3,2023-03-19,2023,1,Pipeline,29605.2
924,8,29,3,2023-03-19,2023,1,Lead,21635.14
925,8,10,2,2023-03-19,2023,1,Commit,12906.48
926,8,19,1,2023-03-19,2023,1,Lead,4325.81
927,8,22,1,2023-03-19,2023,1,Commit,5294.76
928,8,1,1,2023-03-19,2023,1,Lead,4819.01
929,8,21,3,2023-03-19,2023,1,Lead,29115.15
930,8,9,1,2023-03-19,2023,1,Pipeline,4016.93
931,9,9,2,2023-03-19,2023,1,Commit,13004.97
932,9,15,2,2023-03-19,2023,1,Commit,13687.61
933,9,17,2,2023-03-19,2023,1,Lead,11050.3
934,9,17,3,2023-03-19,2023,1,Lead,21023.12
935,9,18,3,2023-03-19,2023,1,Closed,28393.78
936,9,22,3,2023-03-19,2023,1,Pipeline,22826.77
937,9,9,1,2023-03-19,2023,1,Pipeline,4672.57
938,10,29,2,2023-03-19,2023,1,Lead,13013.25
939,10,25,3,2023-03-19,2023,1,Lead,21499.29
940,10,26,1,2023-03-19,2023,1,Commit,5610.86
